Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,Blurring,VIF,Compression Ratio (%)
referee,4NCYQ1AY,20000,0,4,0,1.4,1.3,12,5,250,37.48105093289876,0.9778455781936646,83.20343770134065,11.47597170291122,3.937922477180383,5.658211766975311,75.69765394902724
referee,XWYZAUQD,576,12,4,0,1.4,1.3,12,5,0,32.974021374962874,0.8886271756887436,92.15223234109756,21.58231103232018,8.29385450853551,5.986254740547838,87.86856729106032
referee,0W3KPE97,5184,12,4,0,1.4,1.3,12,5,0,36.399796501497775,0.963519095480442,89.57348387827935,19.42664736955637,4.271022476119104,5.893378936792699,79.41639331205913
referee,59QOWSW8,14016,12,4,0,1.4,1.3,12,5,0,37.11866897887186,0.975249953866005,85.21470866608799,14.729320099562123,3.982603269679668,5.792842980806326,76.42118743408439
referee,LC226Z11,20000,12,4,0,1.4,1.3,12,5,0,37.4082755788776,0.9776934358477593,83.50982238016012,12.774860696926185,3.9440169848510553,5.728163994984569,75.57353583960978
referee,07UVOR9J,576,12,4,0,1.4,1.3,12,5,10,33.15482389657964,0.894318705201149,90.58793833550344,21.79562817268742,6.802459482360723,6.019024615805042,86.3876010837895
referee,5RNNP6LV,5184,12,4,0,1.4,1.3,12,5,10,36.45194756678214,0.9647563806176186,89.3949381655093,18.53616093458496,4.205363482350424,5.87497791843493,79.1554077437286
referee,0P8R7ZSQ,14016,12,4,0,1.4,1.3,12,5,10,37.1863790416196,0.9756009304523467,84.90196824363424,13.56509105388824,3.9690600577630426,5.747266994598768,76.39275581582405
referee,9ZZHYFKQ,20000,12,4,0,1.4,1.3,12,5,10,37.479507259957806,0.9778575000166893,83.21914862919559,11.647008833692798,3.9387851767032,5.664077932098764,75.67858365283084
referee,3I6H05YQ,576,12,4,0,1.4,1.3,12,5,40,32.99034730008586,0.8936085951328278,92.36206236255788,21.80433578806828,6.787862701770212,6.017572428787292,86.41459152620207
referee,TV0ODAJX,5184,12,4,0,1.4,1.3,12,5,40,36.4442604654221,0.9645336467027664,89.40190907479747,18.415812274827957,4.204891920692995,5.869575804558903,79.22208108952894
referee,9KZMGHI2,14016,12,4,0,1.4,1.3,12,5,40,37.18344248234818,0.9755424502491952,84.99464268301504,13.427686153437136,3.968868738427066,5.7409002218364185,76.43034648585387
referee,MYIF3T7Q,20000,12,4,0,1.4,1.3,12,5,40,37.47500390764119,0.97778593480587,83.25973988112459,11.517562644969871,3.9391133859813614,5.658234210230194,75.72707795591963
referee,V140MV4F,576,12,4,0,1.4,1.3,12,5,250,33.04137113442394,0.8935407480597496,90.58925560016398,21.74268763235291,6.841605459508129,6.004519085165893,86.6398005362059
referee,58CPDMRT,5184,12,4,0,1.4,1.3,12,5,250,36.438170115943,0.9643738994002342,89.40009162085265,18.43536361278628,4.208554284522942,5.869825872878087,79.24651786947435
referee,MYIJ6ULX,14016,12,4,0,1.4,1.3,12,5,250,37.18520154073783,0.9755841779708864,84.90141757571375,13.415776769964973,3.96790480109149,5.742516706854421,76.40803986494666
referee,2A73L65E,20000,12,4,0,1.4,1.3,12,5,250,37.48007340370476,0.9778403696417808,83.18618441719717,11.486637593808837,3.937247595233961,5.65911699379501,75.69553643188247
referee,0LO1OSTX,576,37,4,0,1.4,1.3,12,5,0,32.949140607464585,0.8883412396907806,93.9312095968364,21.632329875882878,8.32419538781124,5.99125155365869,87.65235930915844
referee,AYXRAZ34,5184,37,4,0,1.4,1.3,12,5,0,36.40111864476315,0.96352086186409,89.61557055362651,19.40724403481889,4.273739436726597,5.893219852752058,79.4183780893232
referee,K67G784L,14016,37,4,0,1.4,1.3,12,5,0,37.11626417692898,0.9752267417311667,85.24617513261956,14.722865096750814,3.9832476151028304,5.7933636461548375,76.42724290102379
referee,AJIY1BW3,20000,37,4,0,1.4,1.3,12,5,0,37.40945694603943,0.977709695994854,83.46791852213546,12.781577203068776,3.94418918839404,5.728211431809411,75.56718960912214
referee,ONF6DALK,576,37,4,0,1.4,1.3,12,5,10,33.15813027235343,0.8943046566843986,89.71783775438857,21.76909200319496,6.832199055798911,6.014308399241254,86.45270683480807
referee,7WCQ2VI8,5184,37,4,0,1.4,1.3,12,5,10,36.45228279671391,0.9647655048966408,89.43358459201394,18.55087439286517,4.206081182526392,5.8748507611561225,79.156349564787
referee,1SBND9K1,14016,37,4,0,1.4,1.3,12,5,10,37.185580877337166,0.975585608780384,84.91404690875771,13.586631348893167,3.969520941212116,5.747624068447784,76.40276187445146
referee,EBCAX8KD,20000,37,4,0,1.4,1.3,12,5,10,37.48019932973328,0.9778471273183824,83.24072154706788,11.67277941885494,3.939528115438784,5.664454595871914,75.68489195763829
referee,PE19A3U4,576,37,4,0,1.4,1.3,12,5,40,32.996908200535415,0.8936987382173538,92.26323027826004,21.75507403263032,6.78448970346716,6.013577293917183,86.44407242161473
referee,CDTLI13G,5184,37,4,0,1.4,1.3,12,5,40,36.44143889989917,0.9645065376162528,89.38446783251345,18.44413232065068,4.205615386310014,5.870126993312759,79.21828852150844
referee,5F07D3G5,14016,37,4,0,1.4,1.3,12,5,40,37.181920849681084,0.9755155572295188,85.00160972704474,13.40514114343599,3.969390439671316,5.740487363361625,76.43568136486938
referee,V0DFA0S8,20000,37,4,0,1.4,1.3,12,5,40,37.47634477730124,0.977810914516449,83.23594940923995,11.511593791765428,3.9380393662453255,5.657894509548612,75.71881647858163
referee,66P5AQ1Y,576,37,4,0,1.4,1.3,12,5,250,33.045911851340186,0.8935517436265945,90.25326804711618,21.74296788139405,6.8338487116836735,6.008087938850304,86.52627001251231
referee,XBNHQX2M,5184,37,4,0,1.4,1.3,12,5,250,36.4367216531993,0.9643741166591644,89.44765947265628,18.4256715747071,4.206633277830844,5.870386000996658,79.23219460425027
referee,WE9AO4P4,14016,37,4,0,1.4,1.3,12,5,250,37.18786265712597,0.9756006118655204,84.92075820915315,13.400530709100348,3.967454480068796,5.741183381558642,76.41405108525913
referee,N8MAD53V,20000,37,4,0,1.4,1.3,12,5,250,37.48000592001271,0.9778523588180542,83.19310578824272,11.486949129231256,3.937919075751631,5.659003983410496,75.69557435756268
referee,WVUSAFBO,576,50,4,0,1.4,1.3,12,5,0,32.9516431160196,0.8884968706965446,93.06232507113228,21.587082039181496,8.313980593985574,5.988592128825868,87.72986043665732
referee,3NUE4TB8,5184,50,4,0,1.4,1.3,12,5,0,36.39887658889748,0.9634968835115432,89.5773869996624,19.438424876754183,4.272756017516123,5.894097984985851,79.42890878652678
referee,3IASR4LD,14016,50,4,0,1.4,1.3,12,5,0,37.11875184787655,0.975247882604599,85.25520925081985,14.700323832864685,3.9836480568590673,5.791589908854167,76.43174973602146
referee,XD0SGN1F,20000,50,4,0,1.4,1.3,12,5,0,37.41162076702855,0.9777203303575516,83.47245884813849,12.771828761380576,3.9447703654624457,5.7272015207047335,75.57421850185347
referee,1O9AVY7R,576,50,4,0,1.4,1.3,12,5,10,33.16154805179376,0.8944640439748764,90.3009048201196,21.82498839002545,6.770703057853312,6.014979413419493,86.4414555496806
referee,O8EJ8BCX,5184,50,4,0,1.4,1.3,12,5,10,36.44961896877717,0.9647750464081764,89.363413022039,18.533326435755274,4.20635907689694,5.874518145576133,79.15908653470848
referee,6C6IRAG0,14016,50,4,0,1.4,1.3,12,5,10,37.186392385704686,0.9755887866020204,84.93440309003667,13.566873204606834,3.9701250658308167,5.746697354841819,76.40412087799214
referee,2HDKDC45,20000,50,4,0,1.4,1.3,12,5,10,37.47786756078479,0.9778468164801598,83.21879158709491,11.646583459821242,3.938578064577401,5.664692215631431,75.6827617986001
referee,DFAO7V84,576,50,4,0,1.4,1.3,12,5,40,32.983096253240184,0.8934921830892563,92.32503206862468,21.764127356069167,6.790138716982449,6.01585948672197,86.43887028247995
referee,HH3OOH8K,5184,50,4,0,1.4,1.3,12,5,40,36.440117135347975,0.9644990545511246,89.41977895085839,18.416161783859323,4.203352365167099,5.870251089088222,79.21855400126988
referee,N74XEKPX,14016,50,4,0,1.4,1.3,12,5,40,37.18326735968756,0.975534962117672,84.96998554446378,13.3999530875689,3.969140625329144,5.740645018325613,76.43131991164582
referee,Y65XXG7Y,20000,50,4,0,1.4,1.3,12,5,40,37.4756154728233,0.9778042644262314,83.2706218231578,11.535056313242874,3.938278143447592,5.660042492926955,75.71466361659918
referee,4CZLSRV9,576,50,4,0,1.4,1.3,12,5,250,33.02875260777221,0.8932687571644783,90.3840941104842,21.75825953332061,6.862956062962552,6.009620581757974,86.49335684304108
referee,UEC8GGKA,5184,50,4,0,1.4,1.3,12,5,250,36.43816271888151,0.9643762165308,89.49181155840083,18.430191177646776,4.208922212899575,5.869607746592078,79.24496291658595
referee,3D3S5JJY,14016,50,4,0,1.4,1.3,12,5,250,37.18681150508484,0.975589585006237,84.88454220679017,13.374626702316911,3.967353982985942,5.741859069573044,76.41065041593409
referee,BEPDU4M2,20000,50,4,0,1.4,1.3,12,5,250,37.48011090282924,0.9778457310795784,83.18153635223766,11.480411375296226,3.93763110638654,5.659725399466307,75.68873509323238
referee,TTG3WGL7,576,0,4,0,1.4,1.3,16,5,0,32.93450265365463,0.8885429909825325,92.46458204451196,21.605942451300663,8.32060023732912,5.988076033629121,87.73984121149793
referee,1HRC0PVY,5184,0,4,0,1.4,1.3,16,5,0,36.40685538030654,0.9635479828715324,89.59971374903553,19.4117226320987,4.272526986978191,5.891149356192128,79.44296025104272
referee,ZYBC84D8,14016,0,4,0,1.4,1.3,16,5,0,37.12741014038,0.975319672524929,85.1827071457851,14.688219301490316,3.98443738341738,5.786922296971451,76.44252062919968
referee,J5YRT21G,20000,0,4,0,1.4,1.3,16,5,0,37.414316358484015,0.9777400955557825,83.42609162326389,12.780739972893594,3.945446635073404,5.721530044367288,75.60548190423576
referee,PD6NF36M,576,0,4,0,1.4,1.3,16,5,10,33.199937528166515,0.8941206312179566,91.25736232638889,21.780013116577884,6.81925394459802,6.016503724601336,86.47014632675565
referee,ZDLH3X2W,5184,0,4,0,1.4,1.3,16,5,10,36.45647394626896,0.964816780090332,89.35909409722218,18.52915676941976,4.207350867043865,5.870159129050922,79.19303001849192
referee,1R6FGZAR,14016,0,4,0,1.4,1.3,16,5,10,37.197784809968695,0.9757006239891052,84.82909595148539,13.530956920143336,3.970388737995488,5.740607372042184,76.41034068954575
referee,LV74P6BL,20000,0,4,0,1.4,1.3,16,5,10,37.49191203871302,0.9779380109906196,83.12707116608793,11.60578805947358,3.939381091090576,5.655676168659984,75.70236305431938
referee,AOR4U1QS,576,0,4,0,1.4,1.3,16,5,40,32.98430938130109,0.8936039716005325,92.14746734423224,21.76961830684468,6.79506159380274,6.011279214891971,86.50423519231323
referee,ZYEVJ7TB,5184,0,4,0,1.4,1.3,16,5,40,36.44538608342879,0.9645388320088386,89.37470875771604,18.420525758800697,4.205778577981029,5.866137756397889,79.24565822072303
referee,P98GFWW2,14016,0,4,0,1.4,1.3,16,5,40,37.195292499394775,0.9756290808320044,84.89356183931326,13.354121319873528,3.9695676076864697,5.733702420106735,76.44757106561363
referee,5B3392KW,20000,0,4,0,1.4,1.3,16,5,40,37.4864467288392,0.977880035340786,83.14558734809029,11.501471202285645,3.939216014219685,5.651561579700358,75.73027003400354
referee,116QC5WK,576,0,4,0,1.4,1.3,16,5,250,33.069063264490275,0.8938942876458168,90.97939992886768,21.745747073796807,6.8253372257862335,6.003381549800667,86.63865644485305
referee,8XKHWL8B,5184,0,4,0,1.4,1.3,16,5,250,36.444296469969046,0.9644310754537584,89.38077575834293,18.40108343116169,4.209377212448144,5.866822341177983,79.24724477834495
referee,M7J20C08,14016,0,4,0,1.4,1.3,16,5,250,37.19664393363127,0.9756880852580072,84.80824042607061,13.356765391472775,3.968315164469798,5.736667803980198,76.41737590322377
referee,8WJ6GE5E,20000,0,4,0,1.4,1.3,16,5,250,37.48829623969179,0.977904233634472,83.09083822217403,11.44585808985862,3.9382537409658895,5.651032717656896,75.71595941067285
referee,ATQK7W3C,576,12,4,0,1.4,1.3,16,5,0,32.94920869260395,0.8886301246285438,92.50468989197526,21.63167163351473,8.28931986251105,5.990455375514408,87.69796493960493
referee,1XWZ1I8Z,5184,12,4,0,1.4,1.3,16,5,0,36.40718358857807,0.9635573756694794,89.60102887610915,19.4335010358835,4.273411342095828,5.891457388117286,79.44952139371819
referee,HJL3TP1A,14016,12,4,0,1.4,1.3,16,5,0,37.12795004744863,0.975328654050827,85.16383801480515,14.708211835505164,3.9845447234709392,5.7877112139917655,76.43999225051934
referee,3I64376S,20000,12,4,0,1.4,1.3,16,5,0,37.41687630624654,0.9777543699741365,83.41491105444636,12.744922739554749,3.945027803969941,5.721191738200876,75.5920372506031
referee,ZVPJX34D,576,12,4,0,1.4,1.3,16,5,10,33.16975103603519,0.8943792843818664,89.54716690779316,21.75684220065059,6.804244966185868,6.012746996367022,86.44443903652338
referee,5V7JV14Y,5184,12,4,0,1.4,1.3,16,5,10,36.45515108845032,0.9647987908124924,89.30120970172646,18.51088730914473,4.2069058493304246,5.8710418129501,79.18031227372987
referee,P1SSXVYY,14016,12,4,0,1.4,1.3,16,5,10,37.19720045489804,0.975691973865032,84.8444498046875,13.522928165535008,3.9699604133968815,5.740706708944189,76.40961378067516
referee,NKFFRTMS,20000,12,4,0,1.4,1.3,16,5,10,37.49169417526687,0.9779360741376876,83.11473242428625,11.621369478084173,3.939191650627035,5.657595642843363,75.69162376587467
referee,BC2658IG,576,12,4,0,1.4,1.3,16,5,40,33.00858317899193,0.8936065816879273,92.12441305097416,21.78046127045485,6.770867786010597,6.013092751736113,86.44070335702318
referee,Q96UFUIR,5184,12,4,0,1.4,1.3,16,5,40,36.450171467176695,0.9645362696051598,89.35102258270639,18.3946034416773,4.206145652100207,5.865821606545785,79.25099309973854
referee,4ZZQOXX7,14016,12,4,0,1.4,1.3,16,5,40,37.19430413774233,0.9756284326314926,84.88744235387735,13.398653592505534,3.970044927282018,5.735113503086421,76.44824740691062
referee,KHK915I0,20000,12,4,0,1.4,1.3,16,5,40,37.48587735986997,0.9778740102052688,83.16117431640627,11.489089845717531,3.938497484293029,5.65126044560185,75.73892341003696
referee,WD5JMKU8,576,12,4,0,1.4,1.3,16,5,250,33.03171843126764,0.8934846085309982,90.11227709538964,21.74438602180944,6.8428387641338295,6.00456056536137,86.59788001768601
referee,TFXTMTHT,5184,12,4,0,1.4,1.3,16,5,250,36.44402510420858,0.964390300810337,89.36149094087581,18.42386484002432,4.213121086689353,5.866805824009772,79.26337583432546
referee,QHYXJX4S,14016,12,4,0,1.4,1.3,16,5,250,37.19683445710291,0.9756810873746872,84.8262931122203,13.382728403771775,3.968676035493193,5.736663810120887,76.41774251813241
referee,NRJJDQXZ,20000,12,4,0,1.4,1.3,16,5,250,37.49022931743473,0.9779061725735664,83.12921997853977,11.45586548325278,3.9387005439937313,5.650903407921814,75.72413871570373
referee,OJ8LS8UY,576,37,4,0,1.4,1.3,16,5,0,32.94802354244517,0.8885576424002647,92.8991341471355,21.60419332643409,8.308843784981825,5.989231549800673,87.72272408783208
referee,0B7BDXUD,5184,37,4,0,1.4,1.3,16,5,0,36.40339936881754,0.9635254308581352,89.52708431471838,19.40562120109122,4.273109553222783,5.890797866030091,79.44695508935764
referee,QMA10E8S,14016,37,4,0,1.4,1.3,16,5,0,37.12744809695644,0.9753252971172331,85.14121079764662,14.69367578084571,3.9843741613641264,5.788263439589759,76.43355120583121
referee,T1Y7SVAS,20000,37,4,0,1.4,1.3,16,5,0,37.416439599636,0.9777614012360571,83.4083915979456,12.760472865995304,3.945502367133592,5.721649552308385,75.58939509488215
referee,XT6N8N9K,576,37,4,0,1.4,1.3,16,5,10,33.18178615175737,0.8943032291531563,90.64622605131176,21.776702328787696,6.83043763478332,6.013482921006949,86.41125406634403
referee,UON7NF65,5184,37,4,0,1.4,1.3,16,5,10,36.453477697997954,0.964808854162693,89.31419361496911,18.529153695407107,4.207036110988457,5.871589325327939,79.17487625956716
referee,AHLJBQDW,14016,37,4,0,1.4,1.3,16,5,10,37.19845836305991,0.975720116496086,84.77859127604167,13.52813558428995,3.9702450109056815,5.742262702546295,76.386270524509
referee,TOLOONPM,20000,37,4,0,1.4,1.3,16,5,10,37.49025601620075,0.9779402577877044,83.14875353612076,11.642388589073231,3.938921615886618,5.659636939782671,75.6804230483208
referee,8AASARAK,576,37,4,0,1.4,1.3,16,5,40,33.006062438437205,0.8935826686024666,92.423187132282,21.787552348401015,6.766147056763482,6.014457368023409,86.40818840719412
referee,FR8KKRH1,5184,37,4,0,1.4,1.3,16,5,40,36.45104717782751,0.9645566162467004,89.32928358410494,18.367592519739183,4.205255916588556,5.8652964144483,79.25136603559389
referee,KVQB0QU0,14016,37,4,0,1.4,1.3,16,5,40,37.19260983237481,0.9756129133701325,84.87441637490356,13.380772476586069,3.96936870243517,5.733798139306838,76.45896773251522
referee,ZE5MHLXP,20000,37,4,0,1.4,1.3,16,5,40,37.487541618442,0.9778652259707452,83.17720461757335,11.490351994502127,3.939125522904913,5.651737807838219,75.73869585595573
referee,19APLG7S,576,37,4,0,1.4,1.3,16,5,250,33.034743989943976,0.8935265469551087,90.24552851803624,21.745860747637085,6.84801139639362,6.01909757828575,86.40447169053404
referee,F18COA46,5184,37,4,0,1.4,1.3,16,5,250,36.4452540441319,0.9644034594297408,89.46981968677665,18.42031850720576,4.212228241782558,5.8670754356352885,79.26191569563757
referee,VDNFRE9I,14016,37,4,0,1.4,1.3,16,5,250,37.19929195439399,0.9757098707556724,84.78205217737266,13.36002478673954,3.9678760668814848,5.734667148919751,76.42279927549309
referee,VNKNQHOF,20000,37,4,0,1.4,1.3,16,5,250,37.49247605061591,0.9779212591052056,83.10509625771601,11.457733358026903,3.9384763075044575,5.650467129629625,75.71973933679995
referee,TKYACOZ0,576,50,4,0,1.4,1.3,16,5,0,32.94063990944065,0.8884839832782745,93.00413198664158,21.59621831607529,8.322858248204364,5.988947646604936,87.74137088059953
referee,X0SCIJTD,5184,50,4,0,1.4,1.3,16,5,0,36.40669948031685,0.9635526087880134,89.5659722740644,19.404249733765973,4.272536636442726,5.890460067836938,79.44922430922323
referee,XYOQCR2Z,14016,50,4,0,1.4,1.3,16,5,0,37.12523702793463,0.9753110152482988,85.15845366753474,14.709276601580465,3.9840786221293696,5.788071320408951,76.43940440247617
referee,Q3V8DW5P,20000,50,4,0,1.4,1.3,16,5,0,37.41403531339256,0.9777474120259284,83.39872707127695,12.7299405917208,3.9449598542817457,5.72126187226723,75.59826338310341
referee,DO52JZEQ,576,50,4,0,1.4,1.3,16,5,10,33.15418336664605,0.8942084819078445,90.11047727623456,21.77585916248295,6.824478850567338,6.015283768164864,86.48319276074616
referee,UUVEPCM0,5184,50,4,0,1.4,1.3,16,5,10,36.456423451377375,0.9648345866799356,89.3591635259935,18.515517990326035,4.207071130231367,5.871318483153292,79.16808124186375
referee,S2N5L0DO,14016,50,4,0,1.4,1.3,16,5,10,37.19725817224701,0.975683443248272,84.82735903139465,13.523435734182476,3.97070994963369,5.740377307581016,76.4129196357997
referee,17IZ2356,20000,50,4,0,1.4,1.3,16,5,10,37.48927138657119,0.9779279392957688,83.12884486521027,11.605183736281724,3.939642575813636,5.656215064782668,75.70751462588055
referee,FEBB344P,576,50,4,0,1.4,1.3,16,5,40,33.00601783904471,0.8934652829170227,93.11109859302664,21.795777861669304,6.7800700579595015,6.01553656684028,86.39740487212252
referee,N1VKJXCU,5184,50,4,0,1.4,1.3,16,5,40,36.45205844889943,0.9645519688725472,89.3992326533564,18.400145323201716,4.207378827116301,5.866275745081017,79.23971020987756
referee,75CBK1AQ,14016,50,4,0,1.4,1.3,16,5,40,37.1929556701255,0.9756231519579888,84.86902377628276,13.378630032586305,3.96958935948296,5.734529241415897,76.45163543434226
referee,ORUYQYH5,20000,50,4,0,1.4,1.3,16,5,40,37.48666148860633,0.9778785002231598,83.15586468701773,11.493447038192537,3.938558684056066,5.651794679140946,75.73475158521444
referee,1U60J3B3,576,50,4,0,1.4,1.3,16,5,250,33.03455524548462,0.8935375910997391,90.45508566743828,21.69084742269989,6.854911105213876,6.017204581404317,86.46119586622729
referee,6B5R5S4V,5184,50,4,0,1.4,1.3,16,5,250,36.44393401736867,0.9644088879227638,89.40979256124618,18.424632537265644,4.212549943795546,5.866620149337705,79.27650444062309
referee,HMJFJMUY,14016,50,4,0,1.4,1.3,16,5,250,37.19803332903032,0.9756965318322182,84.79387971522954,13.354044563599984,3.967596483310997,5.736154941486627,76.41281217970577
referee,2NKA4VRD,20000,50,4,0,1.4,1.3,16,5,250,37.490088825241,0.9779094985127448,83.13091570216044,11.46574595740527,3.937695055214737,5.652322337159205,75.71499230582762
referee,2Q1T6P4X,576,0,4,4,1.4,1.3,1,5,0,33.883289142416345,0.8866090014576912,85.53921231674383,21.35425487884433,9.420226752973225,5.96695794351209,88.40416006786168
referee,P738BMST,5184,0,4,4,1.4,1.3,1,5,0,36.23939811724806,0.962606814801693,89.88231593605327,19.485010154420664,4.286916352063594,5.950764785075876,78.95462919272344
referee,Q8J61R6J,14016,0,4,4,1.4,1.3,1,5,0,36.938062377406574,0.9739109998941422,86.65281139443474,14.873236507970809,4.031252814011071,5.868970413773148,76.17227487395242
referee,JUE5JEQL,20000,0,4,4,1.4,1.3,1,5,0,37.243141859461446,0.9767008835077284,85.12972153501156,12.888311753235996,3.9877982031049295,5.792210758262602,75.37976089754915
referee,KQMCQ11V,576,0,4,4,1.4,1.3,1,5,10,34.2092554280526,0.8965544408559799,87.94395053409534,21.7249891535021,7.052466259822012,5.975758307613164,87.31341118421987
referee,V7IPZBK7,5184,0,4,4,1.4,1.3,1,5,10,36.31233789664682,0.9646478790044783,89.86162354118436,18.853798413384684,4.222405967251884,5.948701253054268,78.52881861822209
