Sequence,Video ID,Bitrate,Quantizer,QP Step,B-Frames,IP Factor,PB Factor,Ref Number,Subme,RC Lookahead,PSNR(dB),SSIM,Cbleed,Ringing,VIF,Compression Ratio (%)
ant,157O01O6,576,21,4,12,1.4,1.5,16,5,40,32.37587066897877,0.9321689367294312,99.02701513792437,18.07007031513937,31.817206221954283,92.31424080847437
ant,JFYKC598,576,21,4,12,1.4,2.0,16,5,40,32.37587066897877,0.9321689367294312,99.02701513792437,18.07007031513937,31.817206221954283,92.31424080847437
ant,S4TRP2HE,576,21,4,16,1.4,0.0,1,5,40,32.42977627327574,0.931869897544384,99.93011167173032,18.132406731861654,30.93504713460109,92.09383571796316
ant,A0885KDL,576,21,4,16,1.4,0.5,1,5,40,32.42977627327574,0.931869897544384,99.93011167173032,18.132406731861654,30.93504713460109,92.09383571796316
ant,UWMOPR3W,576,21,4,16,1.4,1.0,1,5,40,32.42977627327574,0.931869897544384,99.93011167173032,18.132406731861654,30.93504713460109,92.09383571796316
ant,UKIJ7RMN,576,21,4,16,1.4,1.5,1,5,40,32.42977627327574,0.931869897544384,99.93011167173032,18.132406731861654,30.93504713460109,92.09383571796316
ant,LQJBMADE,576,21,4,16,1.4,2.0,1,5,40,32.42977627327574,0.931869897544384,99.93011167173032,18.132406731861654,30.93504713460109,92.09383571796316
ant,8KBV0QP2,576,21,4,16,1.4,0.0,4,5,40,32.42648556472239,0.932445210814476,99.74953100163968,18.169176503716635,31.82614316940088,92.39696303794813
ant,J7ER5CPL,576,21,4,16,1.4,0.5,4,5,40,32.42648556472239,0.932445210814476,99.74953100163968,18.169176503716635,31.82614316940088,92.39696303794813
ant,RMBYDH8G,576,21,4,16,1.4,1.0,4,5,40,32.42648556472239,0.932445210814476,99.74953100163968,18.169176503716635,31.82614316940088,92.39696303794813
ant,PPWJTNMC,576,21,4,16,1.4,1.5,4,5,40,32.42648556472239,0.932445210814476,99.74953100163968,18.169176503716635,31.82614316940088,92.39696303794813
ant,JHNIL0KO,576,21,4,16,1.4,2.0,4,5,40,32.42648556472239,0.932445210814476,99.74953100163968,18.169176503716635,31.82614316940088,92.39696303794813
ant,5PQ2E38N,576,21,4,16,1.4,0.0,8,5,40,32.36997750130285,0.9323917135596276,99.49753895278748,18.19245192358531,31.44678009828065,92.35680606355776
ant,EPHN0BMU,576,21,4,16,1.4,0.5,8,5,40,32.36997750130285,0.9323917135596276,99.49753895278748,18.19245192358531,31.44678009828065,92.35680606355776
ant,6JJHY8CA,576,21,4,16,1.4,1.0,8,5,40,32.36997750130285,0.9323917135596276,99.49753895278748,18.19245192358531,31.44678009828065,92.35680606355776
ant,FA44XTM7,576,21,4,16,1.4,1.5,8,5,40,32.36997750130285,0.9323917135596276,99.49753895278748,18.19245192358531,31.44678009828065,92.35680606355776
ant,2DWTOQCV,576,21,4,16,1.4,2.0,8,5,40,32.36997750130285,0.9323917135596276,99.49753895278748,18.19245192358531,31.44678009828065,92.35680606355776
ant,E6QZTH64,576,21,4,16,1.4,0.0,12,5,40,32.3611037998893,0.9323622635006904,99.65838367693864,18.18916032811402,31.51904350416642,92.3335007330718
ant,O4G9Q3VM,576,21,4,16,1.4,0.5,12,5,40,32.3611037998893,0.9323622635006904,99.65838367693864,18.18916032811402,31.51904350416642,92.3335007330718
ant,BFT4VZM9,576,21,4,16,1.4,1.0,12,5,40,32.3611037998893,0.9323622635006904,99.65838367693864,18.18916032811402,31.51904350416642,92.3335007330718
ant,NICVRCCO,576,21,4,16,1.4,1.5,12,5,40,32.3611037998893,0.9323622635006904,99.65838367693864,18.18916032811402,31.51904350416642,92.3335007330718
ant,XYRW2RGU,576,21,4,16,1.4,2.0,12,5,40,32.3611037998893,0.9323622635006904,99.65838367693864,18.18916032811402,31.51904350416642,92.3335007330718
ant,4K2292NS,576,21,4,16,1.4,0.0,16,5,40,32.37175218967056,0.9326499223709106,99.6069251916956,18.215450920276968,32.14273229564228,92.3975508859913
ant,2BB6Z0UM,576,21,4,16,1.4,0.5,16,5,40,32.37175218967056,0.9326499223709106,99.6069251916956,18.215450920276968,32.14273229564228,92.3975508859913
ant,L0706SBD,576,21,4,16,1.4,1.0,16,5,40,32.37175218967056,0.9326499223709106,99.6069251916956,18.215450920276968,32.14273229564228,92.3975508859913
ant,9XHJPE1A,576,21,4,16,1.4,1.5,16,5,40,32.37175218967056,0.9326499223709106,99.6069251916956,18.215450920276968,32.14273229564228,92.3975508859913
ant,4KQIRLDQ,576,21,4,16,1.4,2.0,16,5,40,32.37175218967056,0.9326499223709106,99.6069251916956,18.215450920276968,32.14273229564228,92.3975508859913
ant,MRYNCX7X,1536,21,4,0,1.4,0.0,1,5,40,33.19256839319116,0.9359472116827964,95.72153620997295,18.58031493418517,34.04502515570244,92.13281699626717
ant,A05N4VA7,1536,21,4,0,1.4,0.5,1,5,40,33.1941467883409,0.9359418860077858,95.6702980806327,18.569569505234245,34.288651480328554,92.14961175165126
ant,FXEP89F8,1536,21,4,0,1.4,1.0,1,5,40,33.18716665144478,0.9359151765704156,95.66598033974738,18.616079841218266,34.3856619937793,92.15530060368202
ant,SJ4K1XRU,1536,21,4,0,1.4,1.5,1,5,40,33.19413771304995,0.9359481653571128,95.80500490089696,18.608860901482576,34.25444403260215,92.13049720882796
ant,5DFS47BK,1536,21,4,0,1.4,2.0,1,5,40,33.18902703847697,0.9359378668665886,95.71085058593752,18.62552568400445,34.226265148997406,92.1681763721116
ant,8WQAXBR2,1536,21,4,0,1.4,0.0,4,5,40,33.191690378751886,0.9359359982609748,95.7318230733988,18.66237869186792,34.20448369635784,92.1521654141184
ant,VV6KIFJ0,1536,21,4,0,1.4,0.5,4,5,40,33.186767427968874,0.9359195059537888,95.73216858844516,18.57755535009264,34.44629669148135,92.12291839373368
ant,O92DUHI5,1536,21,4,0,1.4,1.0,4,5,40,33.18968340297387,0.9359430152177812,95.68084069010412,18.536206729338936,34.43105575697369,92.1452123727475
ant,9Y32XP77,1536,21,4,0,1.4,1.5,4,5,40,33.190443368570264,0.9359463673830032,95.66903627748836,18.649893793975604,34.23361438942093,92.10994781110357
ant,O19L6XNG,1536,21,4,0,1.4,2.0,4,5,40,33.1896540538411,0.9359449529647828,95.73287432846251,18.54551097086052,34.30879565914725,92.1444728219835
ant,XV0JMA11,1536,21,4,0,1.4,0.0,8,5,40,33.19082573358976,0.935948895215988,95.70898532262724,18.59197661262756,34.22679962129654,92.14186227099606
ant,9YWDW6D9,1536,21,4,0,1.4,0.5,8,5,40,33.1919965063257,0.9359481883049012,95.61347034022948,18.601574401718693,34.22191984407472,92.11320941960118
ant,PPX1F4EC,1536,21,4,0,1.4,1.0,8,5,40,33.186155204195735,0.9359267008304596,95.70164474223569,18.606822458778357,34.37779037542316,92.14258285891994
ant,2MW2Q2NN,1536,21,4,0,1.4,1.5,8,5,40,33.19379611012075,0.9359561276435852,95.663571044319,18.62770107642828,34.168826110488816,92.11140162884476
ant,EP0RNSGG,1536,21,4,0,1.4,2.0,8,5,40,33.19130675521672,0.9359442040324212,95.63765097173996,18.60876283729407,34.165222418817,92.12605358329728
ant,07TYALWS,1536,21,4,0,1.4,0.0,12,5,40,33.18833788484069,0.9359374195337296,95.65661419632524,18.57016840415092,34.28745548005863,92.16295527013672
ant,MTFHB553,1536,21,4,0,1.4,0.5,12,5,40,33.1912799354785,0.935957446694374,95.69724695698297,18.564633763962423,34.2656237222062,92.14614787285922
ant,ARPXMYM4,1536,21,4,0,1.4,1.0,12,5,40,33.19311169524962,0.9359576484560966,95.71938945191933,18.536396739440203,34.29722171448056,92.14556634576276
ant,Q5G4CSVU,1536,21,4,0,1.4,1.5,12,5,40,33.19246004758799,0.9359561869502068,95.69087685908566,18.5743891126572,34.250551293992416,92.1393022875822
ant,MXA8KM5W,1536,21,4,0,1.4,2.0,12,5,40,33.19194109466228,0.9359500277042389,95.7115749300733,18.58916794180241,34.30726916083119,92.15649526260846
ant,E0FNPR4C,1536,21,4,0,1.4,0.0,16,5,40,33.19159650364998,0.9359400746226312,95.71664961902005,18.59462334251722,34.2046469079407,92.1445739571307
ant,ZOLCBEL0,1536,21,4,0,1.4,0.5,16,5,40,33.18976179733156,0.9359382599592208,95.74283369381752,18.59958151913557,34.202744863966494,92.15882769194108
ant,QZRNSPGB,1536,21,4,0,1.4,1.0,16,5,40,33.192950175567965,0.9359504821896552,95.6718895001446,18.537963421016315,34.13031446105795,92.12066813670818
ant,FJ9X1LBG,1536,21,4,0,1.4,1.5,16,5,40,33.187511132298454,0.9359400296211242,95.72197904730906,18.56589172252771,34.385508907047026,92.1484803021918
ant,LZ2PRYO2,1536,21,4,0,1.4,2.0,16,5,40,33.19025106042537,0.93594208329916,95.69968681158376,18.587362658992586,34.200279714331806,92.15098971803204
ant,IO6JI494,1536,21,4,4,1.4,0.0,1,5,40,33.27042771298668,0.9353122386336328,96.3575572108893,18.548828564139043,24.524539212892737,90.43682482412756
ant,EJ2UP1RG,1536,21,4,4,1.4,0.5,1,5,40,33.270406154521766,0.935312416255474,96.35141805555556,18.55508365757624,24.520346407501325,90.43923942576728
ant,XMZ3VT1V,1536,21,4,4,1.4,1.0,1,5,40,33.27033681076988,0.9353133842349052,96.35950287061152,18.55326410386156,24.523769125303733,90.43915093251348
ant,LWQ5ZE33,1536,21,4,4,1.4,1.5,1,5,40,33.27045988502478,0.9353141528367996,96.35213878399884,18.54056936014656,24.52615449934213,90.43881592233832
ant,GEO7BQJ7,1536,21,4,4,1.4,2.0,1,5,40,33.27039986513161,0.9353126755356788,96.3549234362944,18.541153504406594,24.527514193167253,90.43673000992705
ant,G4MW3ZLO,1536,21,4,4,1.4,0.0,4,5,40,33.27696821958765,0.9353911957144736,96.20261018759643,18.701038269075937,24.660843671497968,90.6811041303278
ant,KUO1VGNU,1536,21,4,4,1.4,0.5,4,5,40,33.276909822153954,0.935392036139965,96.20366150294171,18.70059362153421,24.661160711064294,90.6801243835892
ant,EU0BSAMB,1536,21,4,4,1.4,1.0,4,5,40,33.2770252496367,0.9353922119736672,96.20399338469326,18.7106202972496,24.662976539010383,90.68094610666029
ant,H0HI9O30,1536,21,4,4,1.4,1.5,4,5,40,33.27720883181375,0.9353920230269432,96.19985755449456,18.70979294516154,24.66137453109046,90.68130640062223
ant,RB3TF0DU,1536,21,4,4,1.4,2.0,4,5,40,33.27707057971258,0.9353912270069122,96.20251886332946,18.70332415246919,24.659298822237293,90.68157820133035
ant,K8XHNWWG,1536,21,4,4,1.4,0.0,8,5,40,33.266530796624046,0.9354559233784676,95.852774573206,18.588062277855403,24.92465843534524,90.78420509196503
ant,G3V6JUU0,1536,21,4,4,1.4,0.5,8,5,40,33.266173244493864,0.9354562878608704,95.85645496238426,18.5914885402549,24.930411119985944,90.78527965290417
ant,HCDV59IK,1536,21,4,4,1.4,1.0,8,5,40,33.26616750942074,0.9354557102918624,95.85785706380206,18.585759423805232,24.93795402954286,90.78579164958694
ant,3BGQPL6H,1536,21,4,4,1.4,1.5,8,5,40,33.26639648950636,0.9354563638567924,95.856887677228,18.5803691881938,24.92254622410583,90.78406603113764
ant,G27DH9TN,1536,21,4,4,1.4,2.0,8,5,40,33.26636930173338,0.9354550606012344,95.85206713445214,18.587048920656635,24.926106676627327,90.78479926095493
ant,KO6J8KBP,1536,21,4,4,1.4,0.0,12,5,40,33.26990726067042,0.935538830459118,95.66152333140428,18.477948318513985,25.11313218297979,90.96272758963654
ant,ATL6H73I,1536,21,4,4,1.4,0.5,12,5,40,33.269943430632104,0.9355403637886048,95.66172023172255,18.476911461848665,25.1190065082714,90.96059743059838
ant,O6DHTWBT,1536,21,4,4,1.4,1.0,12,5,40,33.26994818917954,0.935539293885231,95.66248569637342,18.4791298564169,25.11959070029601,90.96228512336752
ant,1VAZFW0R,1536,21,4,4,1.4,1.5,12,5,40,33.26993465180442,0.9355408349633216,95.66163203727812,18.488140840996696,25.11044521722998,90.95951022776585
ant,9WXBBQ7L,1536,21,4,4,1.4,2.0,12,5,40,33.26990497222207,0.935540450811386,95.66382217279124,18.483887671487334,25.1133354592211,90.96057846775828
ant,1POS45ZM,1536,21,4,4,1.4,0.0,16,5,40,33.26224329345554,0.9355820405483246,95.5832588867188,18.632639410438333,25.09094814471976,90.99600737401644
ant,TSTUG8D7,1536,21,4,4,1.4,0.5,16,5,40,33.2623666222923,0.9355818411707878,95.58576572747884,18.64555177934577,25.09091943264852,90.99731580998348
ant,XS1MWEO9,1536,21,4,4,1.4,1.0,16,5,40,33.26220033285701,0.9355816540122032,95.58174516661848,18.642114955148333,25.087968691379512,90.99623492809764
ant,TJH6ESVL,1536,21,4,4,1.4,1.5,16,5,40,33.26234817190027,0.9355813306570052,95.58069986014668,18.638981903467347,25.09423572375197,90.99632342135146
ant,Q2Z6V22C,1536,21,4,4,1.4,2.0,16,5,40,33.26216034211681,0.935580780506134,95.586093267747,18.635490713059617,25.0885895701088,90.99611483011034
ant,06TK4U5R,1536,21,4,8,1.4,0.0,1,5,40,33.28184929853232,0.9353931498527528,96.58743285349148,18.61886182482124,23.947197964950423,90.24394113555176
ant,AL05AG0H,1536,21,4,8,1.4,0.5,1,5,40,33.28260512161149,0.9353994649648666,96.56832139515816,18.6229330192276,23.946578867037,90.23413734721876
ant,5M0UI6UA,1536,21,4,8,1.4,1.0,1,5,40,33.282632432045894,0.9354002809524536,96.5755327907986,18.61696821170051,23.94558991464664,90.23387818840403
ant,ZOU82YRY,1536,21,4,8,1.4,1.5,1,5,40,33.28324494673689,0.9354014319181442,96.5681104407793,18.62788898427122,23.9511156878378,90.24935186592766
ant,4HW37J9F,1536,21,4,8,1.4,2.0,1,5,40,33.28283825985322,0.9353979074954988,96.56922747516396,18.645697056337337,23.931352918101314,90.23669100968591
ant,3A3PC78P,1536,21,4,8,1.4,0.0,4,5,40,33.276432204387106,0.9355091831088066,96.47604929832173,18.508377431792454,24.270730414420917,90.54859812463832
ant,7WIZOAPK,1536,21,4,8,1.4,0.5,4,5,40,33.27255095799248,0.93549481600523,96.5035804796007,18.53094336970833,24.275085633358422,90.578755361348
ant,PDGHBG7V,1536,21,4,8,1.4,1.0,4,5,40,33.27189558215182,0.9354946759343148,96.5146320433063,18.507200248939167,24.26886616560405,90.57725729697988
ant,151OB3YV,1536,21,4,8,1.4,1.5,4,5,40,33.27632373622592,0.9355100092291831,96.4734670380015,18.50151441052561,24.272444673351988,90.53800421796772
ant,7VPZOD3M,1536,21,4,8,1.4,2.0,4,5,40,33.27446402349827,0.9355069780349732,96.48578463903354,18.491839356008818,24.28241020296571,90.56036140644858
ant,XZWGIB6A,1536,21,4,8,1.4,0.0,8,5,40,33.27551156759265,0.935555222928524,95.99452055724338,18.538084119363536,24.01729490622987,90.60663073629864
ant,2UQB69N6,1536,21,4,8,1.4,0.5,8,5,40,33.27522099342381,0.9355541822314264,95.99974646387922,18.566930758824117,24.00659601545669,90.59771820145046
ant,47H9O8JN,1536,21,4,8,1.4,1.0,8,5,40,33.27555456678085,0.9355542793869972,95.99317317828891,18.544320084177,24.025741410359696,90.6086660811363
ant,UZC0WIZ8,1536,21,4,8,1.4,1.5,8,5,40,33.27497115700666,0.9355481323599816,95.99559774426112,18.55345603936846,24.00649231349545,90.61231958832938
ant,N73K9W4L,1536,21,4,8,1.4,2.0,8,5,40,33.275341912316044,0.9355553072690964,95.9946345763406,18.55375823218928,24.009045864999077,90.59915305635155
ant,DMFZR0OP,1536,21,4,8,1.4,0.0,12,5,40,33.27604418606156,0.9356323647499084,95.7607860749421,18.59840548370685,24.20623846784148,90.77728997627432
ant,0WFE7HI3,1536,21,4,8,1.4,0.5,12,5,40,33.27586147860613,0.93563438475132,95.76311043475113,18.61321505405339,24.20298813317343,90.77375656706856
ant,9BMD2YDZ,1536,21,4,8,1.4,1.0,12,5,40,33.27599653760818,0.9356312772631644,95.77588429904512,18.61228891945824,24.21494197669576,90.7741105400838
ant,7MY2NUJC,1536,21,4,8,1.4,1.5,12,5,40,33.27614069169016,0.935634086728096,95.76413102092972,18.586026207681183,24.2137637860478,90.77574766527933
ant,8BR0ZDJF,1536,21,4,8,1.4,2.0,12,5,40,33.275940236940066,0.9356318932771682,95.76507211009836,18.58992524120349,24.20918610146347,90.7762217362819
ant,QGM9FAUQ,1536,21,4,8,1.4,0.0,16,5,40,33.275805255066054,0.9356414619088173,95.68532865909532,18.475140621608357,24.24858641867857,90.7526382841411
ant,XIOC6G63,1536,21,4,8,1.4,0.5,16,5,40,33.27573951454909,0.9356417122483254,95.68481867404516,18.48151903561193,24.25841303019972,90.75386454780104
ant,Q12MBGOI,1536,21,4,8,1.4,1.0,16,5,40,33.27562119765882,0.9356419771909714,95.68492904851466,18.470751031652743,24.25537613289859,90.7510706893593
ant,2D3ZDUDZ,1536,21,4,8,1.4,1.5,16,5,40,33.27567966888942,0.9356421256065368,95.67880351924192,18.489183515335867,24.259232600620454,90.74953469931098
ant,SYHA829C,1536,21,4,8,1.4,2.0,16,5,40,33.275488151299726,0.9356418275833128,95.68465704330634,18.48620894263888,24.25386871819886,90.74952837836427
ant,IHCB0EGD,1536,21,4,12,1.4,0.0,1,5,40,33.279350718203915,0.9355083990097046,96.54260809944051,18.6369320069139,23.78343436455111,90.22796178229206
ant,7768C050,1536,21,4,12,1.4,0.5,1,5,40,33.2792386108711,0.9355107843875884,96.56602295163,18.66467077179198,23.74961179505989,90.19643290014832
ant,O4GWK2ZU,1536,21,4,12,1.4,1.0,1,5,40,33.28303728708384,0.9355165204405784,96.53729453004428,18.678719905678133,23.78245578125672,90.200876525679
ant,QH19DRI4,1536,21,4,12,1.4,1.5,1,5,40,33.282989602824195,0.9355168834328652,96.5268581464602,18.67421205875405,23.779517596343304,90.19983989042008
ant,5C6OHKZI,1536,21,4,12,1.4,2.0,1,5,40,33.283578434071195,0.9355006995797156,96.55703800636569,18.69881361494788,23.77209959492776,90.23267720853086
ant,QJAHPRXR,1536,21,4,12,1.4,0.0,4,5,40,33.27806233750193,0.9355705568194388,96.13502152536648,18.568913569369705,23.774802375783327,90.37723725957883
ant,2S2ELK9H,1536,21,4,12,1.4,0.5,4,5,40,33.276385847095376,0.9355640012025832,96.15877808762538,18.578336381661007,23.76556974511553,90.39795100191743
ant,XJ8TM31O,1536,21,4,12,1.4,1.0,4,5,40,33.278374538272075,0.9355713352560996,96.13325156973374,18.60257800866292,23.765492847371483,90.37617534053312
ant,ODZVHLR7,1536,21,4,12,1.4,1.5,4,5,40,33.27800381157228,0.9355688172578812,96.13845466941548,18.577480684829247,23.767933576746483,90.37925996252312
ant,WWO7MH37,1536,21,4,12,1.4,2.0,4,5,40,33.27807264490637,0.9355700066685676,96.13449102647564,18.5817334418542,23.77069446866338,90.37873532394694
ant,BPE6LP3I,1536,21,4,12,1.4,0.0,8,5,40,33.280016661084126,0.9356530046463012,95.74381921778556,18.68088478648389,23.74255663650368,90.56319951151724
ant,RINB1TBW,1536,21,4,12,1.4,0.5,8,5,40,33.28035994622852,0.9356561133265496,95.7294091230228,18.65496095830391,23.746480044407647,90.5599379030196
ant,QCG3G69W,1536,21,4,12,1.4,1.0,8,5,40,33.27942528569715,0.9356537303328514,95.7513691912616,18.645479954253084,23.744763720187105,90.56062688621
ant,8H0JPQG0,1536,21,4,12,1.4,1.5,8,5,40,33.27733582938888,0.9356487345695496,95.77901284360536,18.656890548075467,23.749983874527047,90.55779510208804
ant,FOX7E3PL,1536,21,4,12,1.4,2.0,8,5,40,33.28020689763132,0.93565405189991,95.75029362943678,18.664541497110328,23.74997251153249,90.56144860928111
ant,JITJCE1T,1536,21,4,12,1.4,0.0,12,5,40,33.27462715719358,0.9356915986537934,95.30021486424585,18.64245482903784,23.892758980355094,90.71097692443593
ant,YQYLMALO,1536,21,4,12,1.4,0.5,12,5,40,33.27551898168381,0.935693037211895,95.29208082561738,18.659026327834766,23.88150393939536,90.71036379260596
ant,UG68X4YX,1536,21,4,12,1.4,1.0,12,5,40,33.274690145910604,0.9356933462619782,95.3046372986594,18.648571496020267,23.892248873955506,90.7138845599183
ant,WUZO3A87,1536,21,4,12,1.4,1.5,12,5,40,33.27469364744607,0.9356931459903716,95.30824600815018,18.648112084814112,23.886434109073,90.72043938164708
ant,1IAXSO9P,1536,21,4,12,1.4,2.0,12,5,40,33.27466333340233,0.9356915217638015,95.30186700906648,18.645028717593465,23.88472666416739,90.71035115071254
ant,JSURBUJZ,1536,21,4,12,1.4,0.0,16,5,40,33.274095681237235,0.9357435443997384,95.47359627338926,18.560760161471272,24.091803033250272,90.83512031764022
ant,073REBEJ,1536,21,4,12,1.4,0.5,16,5,40,33.2736129423045,0.935740162730217,95.47188988474149,18.569740750082868,24.075826781392426,90.83076518536332
ant,3URTYX6A,1536,21,4,12,1.4,1.0,16,5,40,33.27611061156287,0.9357511922717094,95.43996349464702,18.562773330706,24.087560329447378,90.81932427183484
ant,GZJ46J7W,1536,21,4,12,1.4,1.5,16,5,40,33.27361118289491,0.9357437577843666,95.4737422899788,18.613736127876784,24.06489184521895,90.82872984052568
ant,NIQX45U1,1536,21,4,12,1.4,2.0,16,5,40,33.2737384218738,0.9357418176531792,95.46805900125386,18.57060953754949,24.080845530766773,90.83742114223932
ant,UXHQE0IU,1536,21,4,16,1.4,0.0,1,5,40,33.285830726287074,0.9355766898393632,96.4985454873168,18.552423355921377,23.71316712832075,90.0971877159986
ant,48FUIS4E,1536,21,4,16,1.4,0.5,1,5,40,33.2823934835597,0.9355742907524108,96.55413524546684,18.60678475357951,23.692611746580663,90.08002634570585
ant,JMPC7K39,1536,21,4,16,1.4,1.0,1,5,40,33.285069308447774,0.9355805745720864,96.49373562403554,18.57524424233504,23.701462769943404,90.07703021696966
ant,T7MCWFWA,1536,21,4,16,1.4,1.5,1,5,40,33.28308307765663,0.935572712123394,96.53909246961808,18.573603355567585,23.710718372508254,90.09609419221935
ant,280OAT5D,1536,21,4,16,1.4,2.0,1,5,40,33.28520069669766,0.9355780270695686,96.48435981143908,18.600145590409397,23.705778484609503,90.06890780045909
